#,Name,Comments 1,Quarter,Down,Distance,Field Position,P/10,SY/GL,Red Area,Drive #,Drive Play #,Gain,R/P,Hash,Personnel,Formation,Form Var,Motion,Starting Form,FIB,Endover,Form Adj Reduce,Y Location,Pass Concept,Pass Result,Backfield,Run Concept,Run Strength,Play Type,Proctection,Front,Front Type,Stunt,Pressure Type,Coverage,2M/4M,BC/REC,QB,RB,TE,WR,Tempo,pff_OFFPERSONNELBASIC,pff_RUNPASS,pff_DRIVEPLAY,pff_HASHDEF,pff_PREVIOUSGAINLOSS,pff_GAINLOSS,pff_SCREEN,pff_QUICKGAME,pff_RUNCONCEPT3,pff_RUNCONCEPTPRIMARY,pff_PENALTY,pff_TOUCHDOWN,pff_TRICKLOOK,pff_TRICKPLAY,pff_TEMPO,pff_2MINUTE,pff_GARBAGETIME,pff_BALLCARRIER,pff_QB,pff_RBS,pff_WRS,pff_TES,pff_FRONTTYPE,pff_OFFFORMATIONGROUP,pff_RUNPASSOPTION,pff_PREVIOUSRUNPASS,pff_PASSRECEIVERTARGET,pff_BLITZDOG,pff_PASSCOVERAGEBASIC
206,"2503 Mississippi State O vs Alcorn State, PFF Play 136",136,4,2,10,'+40,2,,,12,5,8,R,R,11,TREY Y OFF,,,,,,,OFF,,,GN,,,ZN,,ODD,4 DOWN,,,COVER 3,,MSST 23,MSST 01,23,88,12; 13; 14,0,11,R,5,R,0,8,0,,,MAN,,,0,0,0,0,1,MSST 23,MSST 01,23,12; 13; 14,88,ODD,1x3,0,R,,0,COVER 3
207,"2503 Mississippi State O vs Alcorn State, PFF Play 137",137,4,3,2,'+32,3,SY,,12,6,19,R,C,11,TREY Y OFF,,,,,,,OFF,,,GN,,,ZN,,WIDE OVER,4 DOWN,,,COVER 1,,MSST 01,MSST 01,23,88,12; 13; 14,0,11,R,6,C,8,19,0,,,MAN,,,0,0,0,0,1,MSST 01,MSST 01,23,12; 13; 14,88,WIDE OVER,1x3,0,R,,0,COVER 1
208,"2503 Mississippi State O vs Alcorn State, PFF Play 138",138,4,1,10,'+13,1,,RA,12,7,10,R,L,11,TREY Y OFF,,,,,,,OFF,,,GN,,STR,ZN,,BENCH,4 DOWN,,,COVER 0,,MSST 21,MSST 01,21,88,12; 13; 14,0,11,R,7,L,19,10,0,,,INSIDE ZONE,MSST 73 OH,,0,0,0,0,1,MSST 21,MSST 01,21,12; 13; 14,88,WIDE UNDER,3x1,0,R,,0,COVER 0
209,"2503 Mississippi State O vs Alcorn State, PFF Play 139",139,4,1,20,'+23,1,,RA,12,8,23,R,L,11,TRIPS - OPEN,,,,,,,,,,GN,,,ZN,,WIDE OVER,4 DOWN,,,COVER 6,,MSST 23,MSST 01,23,88,12; 13; 14,0,11,R,8,L,10,23,0,,,INSIDE ZONE,,MSST 23,0,0,0,0,1,MSST 23,MSST 01,23,12; 13; 14,88,WIDE OVER,3x1,1,R,,0,COVER 6
210,"2503 Mississippi State O vs Alcorn State, PFF Play 147",147,4,0,10,'-38,P,,,13,1,17,R,R,11,TREY Y OFF,,,,,,,OFF,,,GN,,,ZN,,ODD,4 DOWN,,,COVER 3,,MSST 21,MSST 15,21,42,12; 13; 81,0,11,R,1,R,23,17,0,,,MAN,,,0,0,0,0,1,MSST 21,MSST 15,21,12; 13; 81,42,ODD,1x3,0,R,,0,COVER 3
211,"2504 Mississippi State O vs Northern Illinois, PFF Play 014",14,1,0,10,'-25,P,,,1,1,5,P,L,11,PRO - OPEN,,,,,,,OFF,,RUN,,,,SCR,,OKIE,5 DOWN,,,COVER 4,,MSST 02,MSST 02,06,08,00; 03; 04,0,11,P,1,L,,5,0,0,,MAN,,,0,0,0,0,0,MSST 02,MSST 02,06,00; 03; 04,08,ODD,2x1,0,,,0,COVER 4
212,"2504 Mississippi State O vs Northern Illinois, PFF Play 015",15,1,2,5,'-30,2,,,1,2,0,P,L,11,ACE YU OFF,,,,,,,OFF,,RUN,GEMP,,,DB,,OKIE,5 DOWN,,,COVER 2,,MSST 02,MSST 02,06,08,00; 03; 04,1,11,P,2,L,5,0,0,0,,,,,0,0,1,0,0,MSST 02,MSST 02,06,00; 03; 04,08,ODD,3x2,0,P,,0,COVER 2
213,"2504 Mississippi State O vs Northern Illinois, PFF Play 016",16,1,3,5,'-30,3,,,1,3,8,P,L,11,TREY Y OFF,,,,,,,OFF,,COMPLETE,GF,,,DB,,OKIE,5 DOWN,,,COVER 4,,MSST 06,MSST 02,06,08,00; 03; 04,1,11,P,3,L,0,8,0,0,,,,,0,0,1,0,0,MSST 06,MSST 02,06,00; 03; 04,08,ODD,3x1,0,P,MSST 06,0,COVER 4
214,"2504 Mississippi State O vs Northern Illinois, PFF Play 017",17,1,1,10,'-38,1,,,1,4,2,R,L,11,DOUBLES,,,,,,,OPEN,,,GF,,,ZN,,OKIE,5 DOWN,,,COVER 4,,MSST 06,MSST 02,06,08,00; 03; 04,1,11,R,4,L,8,2,0,,,MAN,,,0,0,1,0,0,MSST 06,MSST 02,06,00; 03; 04,08,ODD,2x2,1,P,,0,COVER 4
215,"2504 Mississippi State O vs Northern Illinois, PFF Play 018",18,1,2,8,'-40,2,,,1,5,11,P,C,11,TRIPS - OPEN,,Y MTR,,,,,,,COMPLETE,GF,,,PA,,OKIE,5 DOWN,,,COVER 4,,MSST 00,MSST 02,06,08,00; 03; 04,1,11,P,5,C,2,11,0,0,,COUNTER,,,0,0,1,0,0,MSST 00,MSST 02,06,00; 03; 04,08,ODD,3x1,1,R,MSST 00,0,COVER 4
216,"2504 Mississippi State O vs Northern Illinois, PFF Play 019",19,1,1,10,'+49,1,,,1,6,3,P,L,11,DOUBLES,,,,,,,OPEN,,RUN,GF,,,PA,,OKIE,5 DOWN,,,COVER 4,,MSST 02,MSST 02,06,08,00; 03; 04,1,11,P,6,L,11,3,0,0,,UNDEFINED,,,0,0,1,0,0,MSST 02,MSST 02,06,00; 03; 04,08,ODD,2x2,0,P,,0,COVER 4
217,"2504 Mississippi State O vs Northern Illinois, PFF Play 020",20,1,2,7,'+46,2,,,1,7,2,P,R,11,TRIPS - OPEN,,,,,,,,BUBBLE SCR,COMPLETE,GN,,,DB,,OKIE,5 DOWN,,,COVER 4,,MSST 00,MSST 02,24,08,00; 03; 11,1,11,P,7,R,3,2,1,0,,,,,0,0,1,0,0,MSST 00,MSST 02,24,00; 03; 11,08,ODD,1x3,0,P,MSST 00,0,COVER 4
218,"2504 Mississippi State O vs Northern Illinois, PFF Play 021",21,1,3,5,'+44,3,,,1,8,4,P,L,11,DUO Y OFF,,,,,,,OFF,,RUN,GF,,,DB,,OKIE,5 DOWN,,,COVER 6,,MSST 02,MSST 02,24,08,00; 03; 11,1,11,P,8,L,2,4,0,0,,,,,0,0,1,0,0,MSST 02,MSST 02,24,00; 03; 11,08,ODD,2x2,0,P,,0,COVER 6
219,"2504 Mississippi State O vs Northern Illinois, PFF Play 022",22,1,4,1,'+40,4,SY,,1,9,1,R,L,12,PRO - OPEN,,,,,,,OFF,,,GF,,STR,ZN,,WIDE OVER,4 DOWN,,,COVER 0,,MSST 24,MSST 02,24,08; 10,00; 03,0,12,R,9,L,4,1,0,,,INSIDE ZONE,,,0,0,0,0,0,MSST 24,MSST 02,24,00; 03,08; 10,WIDE OVER,2x1,0,P,,0,COVER 0
220,"2504 Mississippi State O vs Northern Illinois, PFF Play 023",23,1,1,10,'+39,1,,,1,10,1,R,C,12,PRO - OPEN,,,,,,,OFF,,,GN,,,,,WIDE OVER,4 DOWN,,,COVER 4,,MSST 24,MSST 02,24,08; 10,00; 03,0,12,R,10,C,1,1,0,,,TRAP,,,0,0,0,0,0,MSST 24,MSST 02,24,00; 03,08; 10,WIDE OVER,1x2,0,R,,0,COVER 4
221,"2504 Mississippi State O vs Northern Illinois, PFF Play 024",24,1,2,9,'+38,2,,,1,11,24,R,L,12,TREY Y OFF,,BUZZ,,,,,OFF,,,GF,,,ZN,,WIDE OVER,4 DOWN,,,COVER 3,,MSST 02,MSST 02,24,08; 10,00; 03,1,12,R,11,L,1,24,0,,,MAN,,,0,0,1,0,0,MSST 02,MSST 02,24,00; 03,08; 10,WIDE OVER,3x0,1,R,,0,COVER 3
222,"2504 Mississippi State O vs Northern Illinois, PFF Play 025",25,1,1,10,'+14,1,,RA,1,12,4,R,L,12,TREY Y OFF,,BUZZ,,,,,OFF,,,GF,,,ZN,,WIDE OVER,4 DOWN,,,COVER 3,,MSST 24,MSST 02,24,08; 10,00; 03,1,12,R,12,L,24,4,0,,,MAN,,,0,0,1,0,0,MSST 24,MSST 02,24,00; 03,08; 10,WIDE OVER,3x0,1,R,,0,COVER 3
223,"2504 Mississippi State O vs Northern Illinois, PFF Play 026",26,1,2,6,'+10,2,,RA,1,13,10,R,C,12,ACE YU OFF,,Z MTR,,,,,OFF,,,GF,,,GAP,,BENCH,4 DOWN,,,RED ZONE,,MSST 00,MSST 02,06,05; 10,00; 03,0,12,R,13,C,4,10,0,,,COUNTER,,MSST 00,0,0,0,0,0,MSST 00,MSST 02,06,00; 03,05; 10,WIDE UNDER,2x2,0,R,,0,RED ZONE
224,"2504 Mississippi State O vs Northern Illinois, PFF Play 035",35,1,0,10,'-4,P,,,2,1,0,P,L,11,TRIPS - OPEN,,,,,,,,,INCOMPLETE,GN,,,PA,,BENCH,4 DOWN,,,COVER 4,,MSST 00,MSST 02,24,08,00; 03; 04,0,11,P,1,L,10,,0,0,,MAN,,,0,0,0,0,0,,MSST 02,24,00; 03; 04,08,WIDE UNDER,3x1,1,R,MSST 00,0,COVER 4
225,"2504 Mississippi State O vs Northern Illinois, PFF Play 036",36,1,2,10,'-4,2,,,2,2,7,R,L,11,TREY Y OFF,,,,,,,OFF,,,GN,,,ZN,,BENCH,4 DOWN,,,COVER 4,,MSST 24,MSST 02,24,08,00; 03; 04,1,11,R,2,L,10,7,0,,,OUTSIDE ZONE,,,0,0,1,0,0,MSST 24,MSST 02,24,00; 03; 04,08,WIDE UNDER,3x1,1,P,,0,COVER 4
226,"2504 Mississippi State O vs Northern Illinois, PFF Play 037",37,1,3,3,'-11,3,,,2,3,0,P,L,11,TRIPS - PRO,,,,,,,,,BATTED PASS,GEMP,,,DB,,EVEN,4 DOWN,,,COVER 4,,,MSST 02,24,08,00; 03; 04,1,11,P,3,L,7,,0,0,,,,,0,0,1,0,0,,MSST 02,24,00; 03; 04,08,EVEN,3x2,0,R,,0,COVER 4
227,"2504 Mississippi State O vs Northern Illinois, PFF Play 044",44,2,0,10,'+48,P,,,3,1,3,R,R,11,TRIPS - OPEN,,Y MTR,,,,,,,,GF,,,ZN,,OVER,4 DOWN,,,COVER 4,,MSST 06,MSST 02,06,87,03; 04; 07,0,11,R,1,R,7,3,0,,,OUTSIDE ZONE,,,0,0,0,0,0,MSST 06,MSST 02,06,03; 04; 07,87,OVER,1x3,1,P,,0,COVER 4
228,"2504 Mississippi State O vs Northern Illinois, PFF Play 045",45,2,2,7,'+45,2,,,3,2,3,R,R,11,TRIPS,,,,,,,ON,,,GF,,,GAP,,WIDE OVER,4 DOWN,,,COVER 3,,MSST 06,MSST 02,06,87,03; 04; 07,1,11,R,2,R,3,3,0,,,POWER,,,0,0,1,0,0,MSST 06,MSST 02,06,03; 04; 07,87,WIDE OVER,1x3,1,R,,0,COVER 3
229,"2504 Mississippi State O vs Northern Illinois, PFF Play 046",46,2,3,4,'+42,3,,,3,3,7,R,L,11,TREY Y OFF,,,,,,,OFF,,,GN,,,GAP,,BENCH,4 DOWN,,,COVER 3,,MSST 06,MSST 02,06,87,03; 04; 07,1,11,R,3,L,3,7,0,,,POWER,ILF,,0,1,1,0,0,MSST 06,MSST 02,06,03; 04; 07,87,WIDE UNDER,4x0,1,R,,0,COVER 3
230,"2504 Mississippi State O vs Northern Illinois, PFF Play 047",47,2,3,9,'+47,3,,,3,4,4,P,L,11,DOUBLES,,BUZZ,,,,,OPEN,BUBBLE SCR,COMPLETE,GN,,,DB,,WIDE OVER,4 DOWN,,,COVER 0,,MSST 03,MSST 02,24,08,00; 03; 04,0,11,P,4,L,7,4,1,0,,,,,0,0,0,0,0,MSST 03,MSST 02,24,00; 03; 04,08,WIDE OVER,2x2,0,R,MSST 03,1,COVER 0
231,"2504 Mississippi State O vs Northern Illinois, PFF Play 048",48,2,4,5,'+43,4,,,3,5,9,P,R,11,DUO Y OFF,,,,,,,OFF,,COMPLETE,GN,,,DB,,BENCH,4 DOWN,,,COVER 4,,MSST 03,MSST 02,24,08,00; 03; 04,0,11,P,5,R,4,9,0,0,,,,,0,0,0,0,0,MSST 03,MSST 02,24,00; 03; 04,08,WIDE UNDER,2x2,0,P,MSST 03,0,COVER 4
232,"2504 Mississippi State O vs Northern Illinois, PFF Play 049",49,2,1,10,'+34,1,,,3,6,15,P,R,11,TREY Y OFF,,,,,,,OFF,,INCOMPLETE,GF,,,PA,MAN,WIDE OVER,4 DOWN,,,COVER 4,,MSST 00,MSST 02,24,08,00; 03; 04,1,11,P,6,R,9,,0,0,,MAN,ILNO D03 DPI,,0,0,1,0,0,,MSST 02,24,00; 03; 04,08,WIDE OVER,3x1,0,P,MSST 00,0,COVER 4
233,"2504 Mississippi State O vs Northern Illinois, PFF Play 050",50,2,1,10,'+19,1,,RA,3,7,12,R,R,11,TRIPS - SLOT,,,,,,,OPEN,,,GEMP,,,GAP,,BENCH,4 DOWN,,,COVER 4,,MSST 22,MSST 02,22,08,03; 07; 11,0,11,R,7,R,9,12,0,,,POWER,,,0,0,0,0,0,MSST 22,MSST 02,22,03; 07; 11,08,WIDE UNDER,2x3,0,P,,0,COVER 4
234,"2504 Mississippi State O vs Northern Illinois, PFF Play 051",51,2,1,7,'+7,1,,RA,3,8,0,P,R,11,TRIPS - SLOT,,,,,,,OPEN,,THROWN AWAY,GEMP,,,PA,MAN,WIDE OVER,4 DOWN,,,COVER 0,,,MSST 02,24,08,03; 07; 11,1,11,P,8,R,12,,0,0,,POWER,,,0,0,1,0,0,,MSST 02,24,03; 07; 11,08,WIDE OVER,2x3,0,R,,0,COVER 0
235,"2504 Mississippi State O vs Northern Illinois, PFF Play 052",52,2,2,7,'+7,2,,RA,3,9,6,R,R,11,TREY Y OFF,,,,,,,OFF,,,GF,,,ZN,,WIDE OVER,4 DOWN,,,RED ZONE,,MSST 02,MSST 02,24,08,03; 07; 11,0,11,R,9,R,12,6,0,,,MAN,,,0,0,0,0,0,MSST 02,MSST 02,24,03; 07; 11,08,WIDE OVER,1x3,1,P,,0,RED ZONE
236,"2504 Mississippi State O vs Northern Illinois, PFF Play 053",53,2,3,1,'+1,3,SY/GL,RA,3,10,1,P,R,11,DUO Y OFF,,,,,,,OFF,,COMPLETE,GN,,,PA,MAN,WIDE OVER,4 DOWN,,,COVER 0,,MSST 08,MSST 02,24,08,03; 07; 11,0,11,P,10,R,6,1,1,0,,OUTSIDE ZONE,,MSST 08,0,0,0,0,0,MSST 08,MSST 02,24,03; 07; 11,08,WIDE OVER,2x2,1,R,MSST 08,1,COVER 0
237,"2504 Mississippi State O vs Northern Illinois, PFF Play 060",60,2,0,10,'-13,P,,,4,1,17,R,L,11,EMPTY 3x2 Y OFF,,,,,,,OFF,,,GEMP,,,GAP,,BENCH,4 DOWN,,,COVER 4,,MSST 03,MSST 02,06,87,03; 04; 07,0,11,R,1,L,1,17,0,,,COUNTER,,,0,0,0,0,0,MSST 03,MSST 02,06,03; 04; 07,87,WIDE UNDER,3x2,0,P,,0,COVER 4
238,"2504 Mississippi State O vs Northern Illinois, PFF Play 061",61,2,1,10,'-30,1,,,4,2,5,R,R,11,TREY Y OFF,,,,,,,OFF,,,GN,,WK,GAP,,WIDE OVER,4 DOWN,,,COVER 3,,MSST 06,MSST 02,06,87,03; 04; 07,1,11,R,2,R,17,5,0,,,COUNTER,,,0,0,1,0,0,MSST 06,MSST 02,06,03; 04; 07,87,WIDE OVER,1x3,0,R,,0,COVER 3
239,"2504 Mississippi State O vs Northern Illinois, PFF Play 062",62,2,2,5,'-35,2,,,4,3,0,P,R,11,SLOT - OPEN,,,,,,,OFF,,INCOMPLETE,GN,,,PA,,BENCH,4 DOWN,,,COVER 6,,MSST 04,MSST 02,06,87,03; 04; 07,1,11,P,3,R,5,,0,0,,MAN,,,0,0,1,0,0,,MSST 02,06,03; 04; 07,87,WIDE UNDER,1x2,1,R,MSST 04,0,COVER 6
240,"2504 Mississippi State O vs Northern Illinois, PFF Play 063",63,2,3,5,'-35,3,,,4,4,0,P,R,11,TRIPS - SLOT,,TOZ,,,,,OPEN,,INCOMPLETE,GEMP,,,DB,,BENCH,4 DOWN,,,COVER 4,,MSST 87,MSST 02,06,87,03; 07; 11,0,11,P,4,R,5,,0,0,,,,,0,0,0,0,0,,MSST 02,06,03; 07; 11,87,WIDE UNDER,2x3,0,P,MSST 87,0,COVER 4
241,"2504 Mississippi State O vs Northern Illinois, PFF Play 076",76,2,0,10,'-26,P,,,5,1,5,R,R,11,TRIPS - OPEN,,,,,,,,,,GF,,,ZN,,OKIE,5 DOWN,,,COVER 4,,MSST 24,MSST 02,24,08,00; 03; 04,0,11,R,1,R,5,5,0,,,MAN,,,0,0,0,2,0,MSST 24,MSST 02,24,00; 03; 04,08,ODD,1x3,0,P,,0,COVER 4
242,"2504 Mississippi State O vs Northern Illinois, PFF Play 077",77,2,2,5,'-31,2,,,5,2,0,P,R,11,TRIPS - OPEN,,,,,,,,,INCOMPLETE,GF,,,DB,,OKIE,5 DOWN,,,COVER 4,,MSST 04,MSST 02,24,08,00; 03; 04,1,11,P,2,R,5,,0,0,,,,,0,0,1,2,0,,MSST 02,24,00; 03; 04,08,ODD,1x3,0,R,MSST 04,0,COVER 4
243,"2504 Mississippi State O vs Northern Illinois, PFF Play 078",78,2,3,5,'-31,3,,,5,3,1,P,R,11,TREY Y OFF,,,,,,,OFF,,RUN,GF,,,DB,,OKIE,5 DOWN,,,COVER 4,,MSST 02,MSST 02,24,08,00; 03; 11,0,11,P,3,R,5,1,0,0,,,,,0,0,0,2,0,MSST 02,MSST 02,24,00; 03; 11,08,ODD,1x3,0,P,,0,COVER 4
244,"2504 Mississippi State O vs Northern Illinois, PFF Play 082",82,3,0,10,'-25,P,,,6,1,7,R,L,11,TRIPS - OPEN,,,,,,,,,,GN,,,ZN,,OKIE,5 DOWN,,,COVER 4,,MSST 24,MSST 02,24,08,00; 03; 04,0,11,R,1,L,1,7,0,,,MAN,MSST 51 OH,,0,0,0,0,0,MSST 24,MSST 02,24,00; 03; 04,08,ODD,3x1,1,P,,0,COVER 4
245,"2504 Mississippi State O vs Northern Illinois, PFF Play 083",83,3,1,20,'-15,1,,,6,2,22,R,L,11,SLOT - OPEN,,,,,,,OFF,,,GN,,,ZN,,OKIE,5 DOWN,,,COVER 4,,MSST 24,MSST 02,24,08,00; 03; 04,0,11,R,2,L,7,22,0,,,OUTSIDE ZONE,,,0,0,0,0,0,MSST 24,MSST 02,24,00; 03; 04,08,ODD,2x1,1,R,,0,COVER 4
246,"2504 Mississippi State O vs Northern Illinois, PFF Play 084",84,3,1,10,'-37,1,,,6,3,5,P,L,11,DOUBLES,,,,,,,OPEN,,COMPLETE,GF,,,PA,,OKIE,5 DOWN,,,COVER 4,,MSST 24,MSST 02,24,08,00; 03; 04,1,11,P,3,L,22,5,0,0,,UNDEFINED,,,0,0,1,0,0,MSST 24,MSST 02,24,00; 03; 04,08,ODD,2x2,0,R,MSST 24,0,COVER 4
247,"2504 Mississippi State O vs Northern Illinois, PFF Play 085",85,3,2,5,'-42,2,,,6,4,10,P,L,11,TRIPS - OPEN,,,,,,,,,COMPLETE,GN,,,DB,,OKIE,5 DOWN,,,COVER 4,,MSST 03,MSST 02,24,08,00; 03; 04,1,11,P,4,L,5,10,0,0,,,,,0,0,1,0,0,MSST 03,MSST 02,24,00; 03; 04,08,ODD,3x1,0,P,MSST 03,0,COVER 4
248,"2504 Mississippi State O vs Northern Illinois, PFF Play 086",86,3,1,10,'+48,1,,,6,5,45,P,R,11,DOUBLES,,,,,,,OPEN,,COMPLETE,GN,,,PA,,OKIE,5 DOWN,,,COVER 4,,MSST 04,MSST 02,06,08,00; 03; 04,1,11,P,5,R,10,45,0,0,,UNDEFINED,,,0,0,1,0,0,MSST 04,MSST 02,06,00; 03; 04,08,ODD,2x2,0,P,MSST 04,0,COVER 4
249,"2504 Mississippi State O vs Northern Illinois, PFF Play 087",87,3,1,3,'+3,1,GL,RA,6,6,2,R,R,11,PRO - OPEN,,,,,,,OFF,,,GF,,,ZN,,JACK,4 DOWN,,,RED ZONE,,MSST 06,MSST 02,06,08,00; 03; 04,1,11,R,6,R,45,2,0,,,MAN,,,0,0,1,0,0,MSST 06,MSST 02,06,00; 03; 04,08,OTHER,1x2,0,P,,0,RED ZONE
250,"2504 Mississippi State O vs Northern Illinois, PFF Play 088",88,3,2,1,'+1,2,GL,RA,6,7,1,R,C,11,PRO - OPEN,,,,,,,OFF,,,GF,,,ZN,,WIDE OVER,4 DOWN,,,RED ZONE,,MSST 06,MSST 02,06,08,00; 03; 04,1,11,R,7,C,2,1,0,,,MAN,,MSST 06,0,0,1,0,0,MSST 06,MSST 02,06,00; 03; 04,08,WIDE OVER,1x2,0,R,,0,RED ZONE
251,"2504 Mississippi State O vs Northern Illinois, PFF Play 100",100,3,0,10,'-20,P,,,7,1,16,R,L,11,TRIPS - OPEN,,,,,,,,,,GF,,STR,GAP,,BENCH,4 DOWN,,,COVER 4,,MSST 24,MSST 02,24,08,00; 03; 04,0,11,R,1,L,1,16,0,,,COUNTER,,,0,0,0,0,0,MSST 24,MSST 02,24,00; 03; 04,08,WIDE UNDER,3x1,1,R,,0,COVER 4
252,"2504 Mississippi State O vs Northern Illinois, PFF Play 101",101,3,1,10,'-36,1,,,7,2,0,P,L,11,DOUBLES,,,,,,,OPEN,,INCOMPLETE,GF,,,PA,,OVER,4 DOWN,,,COVER 4,,MSST 00,MSST 02,24,08,00; 03; 04,1,11,P,2,L,16,,0,0,,UNDEFINED,,,0,0,1,0,0,,MSST 02,24,00; 03; 04,08,OVER,2x2,0,R,MSST 00,0,COVER 4
253,"2504 Mississippi State O vs Northern Illinois, PFF Play 102",102,3,2,10,'-36,2,,,7,3,8,R,L,11,DOUBLES,,,,,,,OPEN,,,GF,,,ZN,,BENCH,4 DOWN,,,COVER 3,,MSST 24,MSST 02,24,08,00; 03; 04,0,11,R,3,L,16,8,0,,,MAN,,,0,0,0,0,0,MSST 24,MSST 02,24,00; 03; 04,08,WIDE UNDER,2x2,1,P,,0,COVER 3
254,"2504 Mississippi State O vs Northern Illinois, PFF Play 103",103,3,3,2,'-44,3,SY,,7,4,1,R,L,11,DOUBLES,,,,,,,OPEN,,,GF,,,ZN,,WIDE OVER,4 DOWN,,,COVER 4,,MSST 24,MSST 02,24,08,03; 04; 09,1,11,R,4,L,8,1,0,,,MAN,,,0,0,1,0,0,MSST 24,MSST 02,24,03; 04; 09,08,WIDE OVER,2x2,1,R,,0,COVER 4
255,"2504 Mississippi State O vs Northern Illinois, PFF Play 104",104,3,4,1,'-45,4,SY,,7,5,5,R,L,11,EMPTY 4x1 Y OFF,,,,,,,OFF,,,GEMP,,,,,BENCH,4 DOWN,,,COVER 0,,MSST 01,MSST 01,24,87,00; 03; 11,0,11,R,5,L,1,5,0,,,QB RUNS,,,0,0,0,0,0,MSST 01,MSST 01,24,00; 03; 11,87,WIDE UNDER,1x4,1,R,,0,COVER 0
256,"2504 Mississippi State O vs Northern Illinois, PFF Play 105",105,3,1,10,'+50,1,,,7,6,5,R,L,11,SLOT - OPEN,,,,,,,OFF,,,GS,,,GAP,,BENCH,4 DOWN,,,COVER 4,,MSST 03,MSST 02,06,87,00; 03; 11,0,11,R,6,L,5,5,0,,,POWER,,,0,0,0,0,0,MSST 03,MSST 02,06,00; 03; 11,87,WIDE UNDER,1x2,0,R,,0,COVER 4
257,"2504 Mississippi State O vs Northern Illinois, PFF Play 106",106,3,2,5,'+45,2,,,7,7,15,R,R,11,TREY Y OFF,,,,,,,OFF,,,GN,,,GAP,,BENCH,4 DOWN,,,COVER 4,,MSST 06,MSST 02,06,87,00; 09; 11,0,11,R,7,R,5,15,0,,,POWER,MSST 87 OH,,0,1,0,0,0,MSST 06,MSST 02,06,00; 09; 11,87,WIDE UNDER,4x0,1,R,,0,COVER 4
258,"2504 Mississippi State O vs Northern Illinois, PFF Play 107",107,3,2,15,'-45,2,,,7,8,-6,P,R,11,TRIPS - OPEN,,,,,,,,,SACK,GN,,,PA,,WIDE OVER,4 DOWN,,,COVER 1,,MSST 02,MSST 02,06,87,00; 09; 11,0,11,P,8,R,15,-6,0,0,,UNDEFINED,,,0,0,0,0,0,MSST 02,MSST 02,06,00; 09; 11,87,WIDE OVER,1x3,0,R,,1,COVER 1
259,"2504 Mississippi State O vs Northern Illinois, PFF Play 108",108,3,3,21,'-39,3,,,7,9,22,P,R,11,DUO Y OFF,,,,,,,OFF,,RUN,GF,,,DB,,BENCH,4 DOWN,,,COVER 2 MAN,,MSST 02,MSST 02,24,05,00; 09; 11,0,11,P,9,R,-6,22,0,0,,,,,0,0,0,0,0,MSST 02,MSST 02,24,00; 09; 11,05,WIDE UNDER,2x2,0,P,,0,COVER 2 MAN
260,"2504 Mississippi State O vs Northern Illinois, PFF Play 109",109,3,1,10,'+39,1,,,7,10,3,P,C,11,EMPTY 3x2 Y OFF,,,,,,,OFF,,COMPLETE,GEMP,,,PA,,WIDE OVER,4 DOWN,,,COVER 3 CLOUD,,MSST 11,MSST 02,24,05,00; 03; 11,1,11,P,10,C,22,3,0,0,,OUTSIDE ZONE,,,0,0,1,0,0,MSST 11,MSST 02,24,00; 03; 11,05,WIDE OVER,3x2,0,P,MSST 11,0,COVER 3 CLOUD
261,"2504 Mississippi State O vs Northern Illinois, PFF Play 110",110,3,2,7,'+36,2,,,7,11,6,R,L,11,SLOT - OPEN,,,,,,,OFF,,,GS,,,ZN,,BENCH,4 DOWN,,,COVER 3,,MSST 24,MSST 02,24,05,00; 03; 11,0,11,R,11,L,3,6,0,,,INSIDE ZONE,,,0,0,0,0,0,MSST 24,MSST 02,24,00; 03; 11,05,WIDE UNDER,1x2,0,P,,0,COVER 3
262,"2504 Mississippi State O vs Northern Illinois, PFF Play 111",111,3,3,1,'+30,3,SY,,7,12,14,R,L,11,SLOT - OPEN,,,,,,,OFF,,,GS,,,ZN,,BENCH,4 DOWN,,,COVER 4,,MSST 24,MSST 02,24,05,00; 03; 11,1,11,R,12,L,6,14,0,,,INSIDE ZONE,,,0,0,1,0,0,MSST 24,MSST 02,24,00; 03; 11,05,WIDE UNDER,1x2,0,R,,0,COVER 4
263,"2504 Mississippi State O vs Northern Illinois, PFF Play 112",112,3,1,10,'+16,1,,RA,7,13,-1,R,C,11,EMPTY 3x2 Y OFF,,,,,,,OFF,,,GEMP,,,GAP,,WIDE OVER,4 DOWN,,,COVER 4,,MSST 03,MSST 02,06,05,00; 03; 04,0,11,R,13,C,14,-1,0,,,COUNTER,,,0,0,0,0,0,MSST 03,MSST 02,06,00; 03; 04,05,WIDE OVER,3x2,0,R,,0,COVER 4
264,"2504 Mississippi State O vs Northern Illinois, PFF Play 113",113,3,2,11,'+17,2,,RA,7,14,-8,P,R,11,DUO Y OFF,,,,,,,OFF,,SACK,GF,,,PA,,BENCH,4 DOWN,,,COVER 1,,MSST 02,MSST 02,06,05,00; 03; 04,1,11,P,14,R,-1,-8,0,0,,POWER,,,0,0,1,0,0,MSST 02,MSST 02,06,00; 03; 04,05,WIDE UNDER,2x2,0,R,,1,COVER 1
